"","exp","tx","reps","time","isc"
"1164","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",42.5833333333333,0.015258789
"1165","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",42.6666666666667,0.00610351499999995
"1166","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",42.75,-0.0122070320000001
"1167","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",42.8333333333333,0.051879883
"1168","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",42.9166666666667,0.00915527299999996
"1169","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",43,-0.00305175800000002
"1170","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",43.0833333333333,0.106811523
"1171","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",43.1666666666667,-0.00610351600000003
"1172","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",43.25,0.030517578
"1173","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",43.3333333333333,-0.048828125
"1174","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",43.4166666666667,-0.00915527400000005
"1175","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",43.5,0.0701904289999999
"1176","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",43.5833333333333,0.030517578
"1177","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",43.6666666666667,0
"1178","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",43.75,0.057983398
"1179","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",43.8333333333333,0.109863281
"1180","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",43.9166666666667,-0.00305175800000002
"1181","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",44,0.106811523
"1182","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",44.0833333333333,-0.0122070320000001
"1183","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",44.1666666666667,0.039672851
"1184","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",44.25,0.030517578
"1185","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",44.3333333333333,0.00610351499999995
"1186","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",44.4166666666667,0.134277343
"1187","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",44.5,0.09765625
"1188","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",44.6,-0.021362305
"1189","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",44.6833333333333,0.091552734
"1190","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",44.7666666666667,0.067138672
"1191","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",44.85,0.067138672
"1192","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",44.9333333333333,0.045776367
"1193","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",45.0166666666667,0.030517578
"1194","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",45.1,0.033569336
"1195","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",45.1833333333333,0.119018554
"1196","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",45.2666666666667,0.0549316399999999
"1197","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",45.35,0.134277343
"1198","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",45.4333333333333,0
"1199","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",45.5166666666667,0.112915039
"1200","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",45.6,0.057983398
"1201","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",45.6833333333333,0.0854492179999999
"1202","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",45.7666666666667,-0.00610351600000003
"1203","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",45.85,0.0701904289999999
"1204","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",45.9333333333333,0.15258789
"1205","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",46.0166666666667,0.0549316399999999
"1206","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",46.1,0.082397461
"1207","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",46.1833333333333,0.122070312
"1208","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",46.2666666666667,0.012207031
"1209","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",46.35,0.0549316399999999
"1210","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",46.4333333333333,0.076293945
"1211","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",46.5166666666667,0.076293945
"1212","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",46.6,0.030517578
"1213","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",46.6833333333333,0.122070312
"1214","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",46.7666666666667,0.112915039
"1215","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",46.85,0.088500976
"1216","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",46.9333333333333,0.082397461
"1217","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",47.0166666666667,0.146484375
"1218","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",47.1,0.079345703
"1219","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",47.1833333333333,0.094604492
"1220","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",47.2666666666667,0.09765625
"1221","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",47.35,0.076293945
"1222","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",47.4333333333333,0.061035156
"1223","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",47.5166666666667,0.106811523
"1224","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",47.6,0.079345703
"1225","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",47.6833333333333,0.140380859
"1226","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",47.7666666666667,0.146484375
"1227","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",47.85,0.045776367
"1228","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",47.9333333333333,0.122070312
"1229","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",48.0166666666667,0.167846679
"1230","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",48.1,0.0854492179999999
"1231","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",48.1833333333333,0.155639648
"1232","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",48.2666666666667,0.12512207
"1233","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",48.3666666666667,0.1953125
"1234","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",48.45,0.180053711
"1235","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",48.5333333333333,0.094604492
"1236","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",48.6166666666667,0.170898437
"1237","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",48.7,0.143432617
"1238","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",48.7833333333333,0.115966797
"1239","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",48.8666666666667,0.128173828
"1240","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",48.95,0.134277343
"1241","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",49.0333333333333,0.170898437
"1242","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",49.1166666666667,0.161743164
"1243","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",49.2,0.140380859
"1244","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",49.2833333333333,0.180053711
"1245","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",49.3666666666667,0.15258789
"1246","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",49.45,0.158691406
"1247","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",49.5333333333333,0.137329101
"1248","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",49.6166666666667,0.210571289
"1249","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",49.7,0.082397461
"1250","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",49.7833333333333,0.22277832
"1251","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",49.8666666666667,0.158691406
"1252","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",49.95,0.173950195
"1253","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",50.0333333333333,0.167846679
"1254","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",50.1166666666667,0.201416015
"1255","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",50.2,0.244140625
"1256","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",50.2833333333333,0.219726562
"1257","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",50.3666666666667,0.167846679
"1258","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",50.45,0.146484375
"1259","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",50.5333333333333,0.25024414
"1260","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",50.6166666666667,0.170898437
"1261","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",50.7,0.259399414
"1262","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",50.7833333333333,0.234985351
"1263","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",50.8666666666667,0.262451172
"1264","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",50.95,0.265502929
"1265","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",51.0333333333333,0.207519531
"1266","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",51.1166666666667,0.384521484
"1267","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",51.2,0.277709961
"1268","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",51.2833333333333,0.231933593
"1269","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",51.3666666666667,0.323486328
"1270","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",51.45,0.274658203
"1271","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",51.5333333333333,0.286865234
"1272","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",51.6166666666667,0.219726562
"1273","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",51.7,0.262451172
"1274","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",51.7833333333333,0.253295898
"1275","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",51.8666666666667,0.32043457
"1276","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",51.95,0.192260742
"1277","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",52.0333333333333,0.271606445
"1278","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",52.1166666666667,0.338745117
"1279","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",52.2,0.354003906
"1280","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",52.2833333333333,0.317382812
"1281","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",52.3666666666667,0.305175781
"1282","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",52.45,0.335693359
"1283","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",52.5333333333333,0.317382812
"1284","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",52.6166666666667,0.32043457
"1285","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",52.7,0.390625
"1286","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",52.7833333333333,0.289916992
"1287","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",52.8666666666667,0.305175781
"1288","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",52.95,0.268554687
"1289","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",53.0333333333333,0.341796875
"1290","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",53.1166666666667,0.332641601
"1291","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",53.2,0.463867187
"1292","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",53.3,0.424194336
"1293","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",53.3833333333333,0.430297851
"1294","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",53.4666666666667,0.41809082
"1295","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",53.55,0.393676757
"1296","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",53.6333333333333,0.350952148
"1297","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",53.7166666666667,0.393676757
"1298","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",53.8,0.433349609
"1299","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",53.8833333333333,0.411987304
"1300","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",53.9666666666667,0.442504883
"1301","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",54.05,0.463867187
"1302","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",54.1333333333333,0.408935547
"1303","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",54.2166666666667,0.44555664
"1304","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",54.3,0.463867187
"1305","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",54.3833333333333,0.592041015
"1306","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",54.4666666666667,0.537109375
"1307","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",54.55,0.482177734
"1308","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r2",54.6333333333333,0.44555664
"1309","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",0,0.042724609
"1310","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",0.0833333333333333,-0.064086914
"1311","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",0.166666666666667,0.045776367
"1312","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",0.25,-0.021362305
"1313","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",0.333333333333333,0.036621094
"1314","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",0.416666666666667,0.061035156
"1315","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",0.5,0.064086914
"1316","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",0.583333333333333,0.198364258
"1317","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",0.666666666666667,0.048828125
"1318","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",0.75,0
"1319","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",0.833333333333333,0.012207031
"1320","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",0.916666666666667,0.051879883
"1321","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",1,0.079345703
"1322","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",1.08333333333333,0.061035156
"1323","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",1.16666666666667,0.030517578
"1324","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",1.25,0.00610351600000003
"1325","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",1.33333333333333,0.064086914
"1326","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",1.41666666666667,-0.012207031
"1327","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",1.5,0.09765625
"1328","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",1.58333333333333,-0.00610351600000003
"1329","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",1.66666666666667,0.057983398
"1330","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",1.75,-0.00610351600000003
"1331","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",1.83333333333333,0.106811523
"1332","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",1.91666666666667,0.033569336
"1333","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",2,0.07019043
"1334","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",2.08333333333333,0.064086914
"1335","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",2.16666666666667,0.051879883
"1336","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",2.25,0.02746582
"1337","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",2.33333333333333,0.094604492
"1338","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",2.41666666666667,0.039672852
"1339","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",2.5,-0.012207031
"1340","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",2.58333333333333,0.134277344
"1341","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",2.66666666666667,0.091552734
"1342","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",2.75,0.094604492
"1343","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",2.83333333333333,0.094604492
"1344","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",2.91666666666667,0.082397461
"1345","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",3.01666666666667,0.054931641
"1346","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",3.1,-0.02746582
"1347","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",3.18333333333333,0.048828125
"1348","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",3.26666666666667,0.076293945
"1349","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",3.35,0.048828125
"1350","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",3.43333333333333,0.030517578
"1351","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",3.51666666666667,-0.033569336
"1352","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",3.6,0.109863281
"1353","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",3.68333333333333,0.064086914
"1354","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",3.76666666666667,0.180053711
"1355","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",3.85,0.07019043
"1356","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",3.93333333333333,0.085449219
"1357","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",4.01666666666667,0.106811523
"1358","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",4.1,0.00915527299999996
"1359","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",4.18333333333333,0.048828125
"1360","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",4.26666666666667,0.033569336
"1361","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",4.35,0.030517578
"1362","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",4.43333333333333,0.100708008
"1363","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",4.51666666666667,0.076293945
"1364","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",4.6,0.033569336
"1365","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",4.68333333333333,0.039672852
"1366","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",4.76666666666667,0.036621094
"1367","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",4.85,0.067138672
"1368","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",4.93333333333333,0.033569336
"1369","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",5.01666666666667,0.045776367
"1370","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",5.1,0.042724609
"1371","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",5.18333333333333,0.00610351600000003
"1372","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",5.26666666666667,0.076293945
"1373","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",5.35,0.02746582
"1374","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",5.43333333333333,0.122070313
"1375","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",5.51666666666667,0.131225586
"1376","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",5.6,0.051879883
"1377","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",5.68333333333333,0.012207031
"1378","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",5.76666666666667,0.094604492
"1379","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",5.85,0.057983398
"1380","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",5.93333333333333,0.115966797
"1381","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",6.01666666666667,0
"1382","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",6.1,0.00915527299999996
"1383","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",6.18333333333333,-0.00305175800000002
"1384","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",6.26666666666667,0.064086914
"1385","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",6.35,0.09765625
"1386","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",6.43333333333333,0.094604492
"1387","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",6.51666666666667,0.09765625
"1388","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",6.6,0.00610351600000003
"1389","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",6.68333333333333,0.100708008
"1390","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",6.76666666666667,0.091552734
"1391","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",6.85,0.079345703
"1392","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",6.93333333333333,0.00305175800000002
"1393","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",7.01666666666667,0.146484375
"1394","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",7.1,0.103759766
"1395","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",7.18333333333333,0.12512207
"1396","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",7.26666666666667,0.061035156
"1397","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",7.36666666666667,0.064086914
"1398","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",7.45,0.119018555
"1399","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",7.53333333333333,0.109863281
"1400","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",7.61666666666667,0.033569336
"1401","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",7.7,0.115966797
"1402","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",7.78333333333333,0.02746582
"1403","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",7.86666666666667,0.064086914
"1404","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",7.95,0.033569336
"1405","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",8.03333333333333,-0.039672852
"1406","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",8.11666666666667,0.073242188
"1407","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",8.2,0.061035156
"1408","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",8.28333333333333,0.039672852
"1409","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",8.36666666666667,0.115966797
"1410","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",8.45,0.042724609
"1411","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",8.53333333333333,0.07019043
"1412","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",8.61666666666667,0.076293945
"1413","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",8.7,0.054931641
"1414","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",8.78333333333333,0.064086914
"1415","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",8.86666666666667,0
"1416","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",8.95,0.161743164
"1417","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",9.03333333333333,0.07019043
"1418","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",9.11666666666667,0.024414063
"1419","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",9.2,0.048828125
"1420","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",9.28333333333333,0.02746582
"1421","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",9.36666666666667,0.106811523
"1422","exp19-42(ns)","ctrl_20uM_vx809_vx770_g418_200uM","r3",9.45,0.088500977
