exp,tx,replicate,time_min,isc_uA_per_cm2
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,24.25,0.677490234
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,24.33333333,0.759887695
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,24.41666667,0.735473633
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,24.5,0.784301758
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,24.6,0.637817383
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,24.68333333,0.646972656
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,24.76666667,0.653076172
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,24.85,0.665283203
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,24.93333333,0.637817383
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,25.01666667,0.601196289
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,25.1,0.677490234
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,25.18333333,0.595092773
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,25.26666667,0.64086914
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,25.35,0.592041015
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,25.43333333,0.650024414
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,25.51666667,0.625610351
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,25.6,0.680541992
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,25.68333333,0.695800781
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,25.76666667,0.534057617
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,25.85,0.671386718
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,25.93333333,0.625610351
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,26.01666667,0.668334961
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,26.1,0.582885742
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,26.18333333,0.610351562
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,26.26666667,0.756835937
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,26.35,0.595092773
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,26.43333333,0.582885742
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,26.51666667,0.567626953
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,26.6,0.665283203
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,26.68333333,0.561523437
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,26.76666667,0.570678711
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,26.85,0.625610351
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,26.93333333,0.662231445
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,27.01666667,0.735473633
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,27.1,0.610351562
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,27.18333333,0.668334961
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,27.26666667,0.5859375
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,27.35,0.64086914
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,27.43333333,0.61340332
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,27.51666667,0.604248047
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,27.6,0.607299804
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,27.68333333,0.61340332
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,27.76666667,0.552368164
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,27.85,0.619506836
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,27.93333333,0.610351562
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,28.01666667,0.607299804
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,28.1,0.653076172
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,28.18333333,0.576782226
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,28.26666667,0.518798828
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,28.36666667,0.650024414
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,28.45,0.588989258
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,28.53333333,0.546264648
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,28.61666667,0.604248047
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,28.7,0.576782226
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,28.78333333,0.616455078
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,28.86666667,0.607299804
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,28.95,0.521850586
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,29.03333333,0.524902344
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,29.11666667,0.549316406
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,29.2,0.5859375
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,29.28333333,0.64086914
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,29.36666667,0.531005859
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,29.45,0.5859375
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,29.53333333,0.512695312
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,29.61666667,0.485229492
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,29.7,0.631713867
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,29.78333333,0.592041015
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,29.86666667,0.558471679
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,29.95,0.521850586
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,30.03333333,0.903320312
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,30.11666667,1.211547851
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,30.2,1.620483398
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,30.28333333,1.574707031
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,30.36666667,1.699829101
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,30.45,1.693725586
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,30.53333333,1.602172851
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,30.61666667,1.678466797
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,30.7,1.693725586
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,30.78333333,1.724243164
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,30.86666667,1.815795898
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,30.95,1.837158203
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,31.03333333,1.7578125
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,31.11666667,1.824951172
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,31.2,1.843261718
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,31.28333333,1.815795898
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,31.36666667,1.766967773
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,31.45,1.821899414
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,31.53333333,1.748657226
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,31.61666667,1.831054687
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,31.7,1.727294922
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,31.78333333,1.828002929
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,31.86666667,1.821899414
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,31.95,1.739501953
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,32.03333333,1.852416992
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,32.11666667,1.78527832
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,32.2,1.837158203
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,32.28333333,1.828002929
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,32.36666667,1.873779297
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,32.45,1.818847656
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,32.53333333,1.85546875
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,32.61666667,1.782226562
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,32.7,1.834106445
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,32.78333333,1.846313476
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,32.86666667,1.791381836
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,32.95,1.834106445
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,33.03333333,1.864624023
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,33.13333333,1.843261718
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,33.21666667,1.864624023
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,33.3,1.892089844
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,33.38333333,1.815795898
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,33.46666667,1.876831054
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,33.55,1.849365234
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,33.63333333,1.864624023
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,33.71666667,1.870727539
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,33.8,1.904296875
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,33.88333333,1.904296875
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,33.96666667,1.870727539
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,34.05,1.922607422
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,34.13333333,1.925659179
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,34.21666667,1.885986328
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,34.3,1.895141601
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,34.38333333,1.892089844
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,34.46666667,1.861572265
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,34.55,1.940917968
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,34.63333333,1.922607422
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,34.71666667,1.895141601
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,34.8,2.041625976
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,34.88333333,1.962280273
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,34.96666667,1.937866211
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,35.05,2.062988281
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,35.13333333,2.011108398
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,35.21666667,1.956176758
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,35.3,1.879882812
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,35.38333333,1.898193359
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,35.46666667,1.870727539
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,35.55,1.956176758
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,35.63333333,1.98059082
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,35.71666667,1.940917968
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,35.8,1.901245117
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,35.88333333,1.925659179
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,35.96666667,1.934814453
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,36.05,1.901245117
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,36.13333333,1.818847656
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,36.21666667,1.867675781
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,36.3,1.809692383
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,36.38333333,1.943969726
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,36.46666667,1.950073242
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,36.55,1.934814453
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,36.63333333,1.98059082
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,36.71666667,1.922607422
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,36.8,1.962280273
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,36.88333333,1.898193359
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,36.96666667,1.937866211
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,37.05,1.913452148
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,37.13333333,1.928710937
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,37.21666667,1.998901367
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,37.3,1.901245117
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,37.38333333,1.922607422
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,37.46666667,1.931762695
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,37.55,1.925659179
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,37.63333333,1.940917968
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,37.71666667,1.947021484
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,37.8,2.041625976
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,37.88333333,1.995849609
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,37.98333333,1.940917968
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,38.06666667,2.035522461
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,38.15,1.876831054
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,38.23333333,1.934814453
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,38.31666667,2.014160156
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,38.4,1.907348633
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,38.48333333,2.023315429
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,38.56666667,1.98059082
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,38.65,1.904296875
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,38.73333333,1.971435547
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,38.81666667,1.895141601
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,38.9,2.035522461
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,38.98333333,1.898193359
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,39.06666667,1.907348633
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,39.15,1.965332031
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,39.23333333,2.029418945
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,39.31666667,2.001953125
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,39.4,1.986694336
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,39.48333333,1.931762695
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,39.56666667,1.88293457
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,39.65,1.919555664
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,39.73333333,1.995849609
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,39.81666667,1.962280273
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,39.9,1.956176758
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,39.98333333,1.931762695
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,40.06666667,1.748657226
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,40.15,0.83618164
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,40.23333333,0.436401367
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,40.31666667,0.198364258
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,40.4,0.158691406
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,40.48333333,0.119018554
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,40.56666667,0.09765625
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,40.65,0.09765625
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,40.73333333,0.02746582
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,40.81666667,-0.073242188
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,40.9,0
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,40.98333333,0.070190429
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,41.06666667,0.009155273
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,41.15,-0.100708008
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,41.23333333,-0.07019043
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,41.31666667,-0.152587891
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,41.41666667,-0.024414063
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,41.5,0.021362304
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,41.58333333,0.030517578
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,41.66666667,0.039672851
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,41.75,0.033569336
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,41.83333333,-0.103759766
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,41.91666667,-0.015258789
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,42,0.076293945
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,42.08333333,-0.115966797
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,42.16666667,-0.064086914
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,42.25,0.064086914
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,42.33333333,0.073242187
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,42.41666667,0.018310547
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,42.5,-0.006103516
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,42.58333333,-0.064086914
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,42.66666667,0.030517578
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,42.75,-0.036621094
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,42.83333333,0.073242187
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,42.91666667,0.003051758
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,43,0
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,43.08333333,0.006103515
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,43.16666667,-0.109863281
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,43.25,-0.006103516
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,43.33333333,0.003051758
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,43.41666667,-0.009155274
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,43.5,0.048828125
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,43.58333333,0.024414062
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,43.66666667,0.033569336
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,43.75,0.015258789
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,43.83333333,-0.009155274
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,43.91666667,0.018310547
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,44,-0.015258789
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,44.08333333,-0.012207031
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,44.16666667,-0.04272461
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,44.25,0.02746582
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,44.33333333,-0.015258789
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,44.41666667,0.057983398
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,44.5,0.057983398
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,44.6,-0.054931641
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,44.68333333,0.045776367
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,44.76666667,-0.021362305
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,44.85,0.146484375
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,44.93333333,0.045776367
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,45.01666667,0.021362304
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,45.1,0.015258789
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,45.18333333,0.033569336
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,45.26666667,0.015258789
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,45.35,0.106811523
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,45.43333333,-0.021362305
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,45.51666667,0.061035156
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,45.6,0
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,45.68333333,0.02746582
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,45.76666667,0.09765625
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,45.85,0.070190429
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,45.93333333,0.064086914
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,46.01666667,0.033569336
